sku,national_inv,lead_time,in_transit_qty,forecast_3_month,forecast_6_month,forecast_9_month,sales_1_month,sales_3_month,sales_6_month,sales_9_month,min_bank,potential_issue,pieces_past_due,perf_6_month_avg,perf_12_month_avg,local_bo_qty,deck_risk,oe_constraint,ppap_risk,stop_auto_buy,rev_stop,went_on_backorder
3044941,0,2,0,5,6,6,0,0,0,0,0,No,0,0.37,0.34,0,Yes,No,No,Yes,No,No
1130348,327,12,360,3900,6000,7800,597,1885,3967,6418,485,No,0,0.96,0.86,0,No,No,No,Yes,No,No
2977313,10,8,0,12,40,54,4,15,34,55,30,No,0,0.85,0.92,0,No,No,No,Yes,No,No
1769865,15,8,0,0,0,0,1,3,7,20,0,No,0,0.89,0.88,0,No,No,No,Yes,No,No
1343589,-1,8,0,26,42,62,0,7,14,17,4,No,0,0.96,0.95,1,No,No,No,Yes,No,No
1686348,-1,12,0,360,360,360,20,57,132,229,50,No,0,0,0,25,No,No,No,Yes,No,Yes
1802858,69,2,0,0,0,0,2,3,5,5,0,No,0,0.96,0.98,0,Yes,No,No,Yes,No,No
2300466,0,8,0,8,8,8,5,7,15,25,2,No,0,0.49,0.76,0,No,No,No,Yes,No,Yes
3280544,2,8,0,1,3,5,1,2,5,6,0,No,0,0.97,0.97,0,No,No,No,Yes,No,No
1693025,6,2,0,22,46,76,14,27,63,90,0,No,0,0.91,0.93,0,No,No,Yes,Yes,No,Yes
2005029,218,8,156,286,616,748,0,0,0,0,0,No,0,0.07,0.17,0,No,No,No,Yes,No,No
3190971,78,2,24,168,264,384,55,155,250,357,77,No,0,1,0.99,0,No,No,No,Yes,No,No
3145342,5,NA,0,0,0,0,0,0,0,0,3,No,0,-99,-99,0,Yes,No,No,No,No,No
1761010,0,9,0,5,7,7,0,0,0,0,0,No,1,0.68,0.66,0,Yes,No,No,Yes,No,No
2859061,112,8,0,0,0,0,0,0,0,0,0,No,0,1,0.93,0,No,No,No,Yes,No,No
3088098,11,8,0,0,4,8,0,2,7,10,0,No,0,0.99,0.99,0,No,No,No,Yes,No,No
2258260,3,4,0,0,2,3,1,2,2,5,0,No,0,1,0.98,0,No,No,No,Yes,No,No
2259119,1,8,0,10,10,20,3,11,14,14,1,No,0,0.99,0.94,0,No,No,No,Yes,No,No
1781278,0,8,2,5,11,15,4,10,11,15,1,No,0,0.76,0.77,0,No,No,No,Yes,No,No
1585265,2,8,0,0,34,34,0,0,0,0,0,No,0,0.93,0.81,0,No,No,No,Yes,No,No
1830401,9,9,0,0,0,0,0,0,0,0,0,No,0,0.99,0.99,0,No,No,No,Yes,No,No
1421021,126,4,4,530,818,1034,128,304,620,933,279,No,0,0.78,0.78,0,No,No,No,Yes,No,Yes
1158907,4,12,0,0,0,0,0,0,0,0,0,No,0,0.48,0.39,0,No,No,Yes,Yes,No,No
3163438,377,2,112,900,1764,2736,180,548,840,965,295,No,0,0.88,0.63,0,No,No,No,Yes,No,No
1380393,4,2,0,1,1,1,0,0,0,0,1,No,0,0.68,0.64,0,Yes,No,No,Yes,No,No
1837925,988,8,0,0,0,0,0,2,3,3,2,No,0,0.98,0.92,0,No,No,No,Yes,No,No
1192469,191,8,0,0,0,0,5,20,44,70,1,No,0,0.86,0.91,0,Yes,No,No,Yes,No,No
1666539,5,3,0,0,0,0,0,0,1,1,0,No,0,0.98,0.98,0,No,No,No,Yes,No,No
2180230,6,2,0,0,0,0,0,1,1,1,0,No,0,0,0,0,Yes,No,Yes,Yes,No,No
3223029,183,2,53,109,277,443,41,125,193,217,65,No,0,-99,-99,0,Yes,No,No,Yes,No,No
3256594,141,8,0,0,0,0,1,15,21,24,1,No,0,1,0.93,0,Yes,No,No,Yes,No,No
1795840,2595,NA,0,0,0,0,0,0,5,5,1,No,0,-99,-99,0,Yes,No,No,Yes,No,No
3225576,0,5,0,2,2,2,0,0,0,0,0,No,0,0.65,0.71,0,No,No,Yes,Yes,No,No
1926884,0,2,0,3,3,6,0,0,2,2,0,No,0,0.57,0.42,0,Yes,No,No,Yes,No,Yes
3231554,6,8,0,20,26,28,0,7,15,15,0,No,0,1,1,0,Yes,No,No,Yes,No,No
3038631,174,8,0,0,564,564,19,73,155,231,32,No,0,0.98,0.92,0,No,No,No,Yes,No,No
1894021,17,9,0,0,0,0,0,1,2,2,1,No,0,0.99,0.98,0,No,No,No,Yes,No,No
2882871,0,0,0,5,7,9,1,3,7,7,1,No,0,0,0,0,No,No,No,Yes,No,No
3133104,13,8,0,0,8,8,3,8,19,26,5,No,0,1,1,0,No,No,No,Yes,No,No
1515280,292,8,100,240,504,768,138,344,686,1060,73,No,0,0.91,0.86,0,No,No,No,Yes,No,No
1749530,2,2,0,1,2,3,0,1,1,5,0,No,0,0.42,0.36,0,No,No,No,Yes,No,No
1982811,171,4,0,0,0,0,6,26,52,81,27,No,0,1,0.99,0,No,No,No,Yes,No,No
1315694,64,2,3,80,168,283,25,70,187,259,26,No,0,0.8,0.88,0,No,No,No,Yes,No,No
1700335,0,2,0,20,30,50,8,12,31,48,3,No,0,0.82,0.83,0,No,No,No,Yes,No,Yes
1320255,2,12,0,0,0,0,0,0,0,0,0,No,0,0.82,0.79,0,No,No,No,Yes,No,No
3066921,251,8,955,2040,4239,6155,754,2209,4898,7970,431,No,0,0.84,0.87,3,No,No,Yes,Yes,No,No
1572369,2,3,0,16,24,40,6,14,25,35,0,No,0,0.89,0.9,0,No,No,No,Yes,No,Yes
1290486,8,12,0,0,0,0,0,1,2,2,0,No,0,0.05,0.24,0,No,No,No,Yes,No,No
2978469,0,8,0,0,0,0,0,0,0,0,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
2306353,0,8,0,18,18,18,0,0,0,0,0,No,0,0.68,0.78,0,Yes,No,No,No,No,Yes
1949973,9,8,0,0,5,5,2,3,10,16,1,No,0,0.99,0.99,0,No,No,Yes,Yes,No,No
2979577,0,2,0,1488,2239,3031,1,1,1,1,67,No,0,0.99,0.99,1,No,No,No,Yes,No,Yes
1700234,36,2,0,0,0,0,25,28,28,28,2,No,0,0.95,0.97,0,No,No,No,Yes,No,Yes
2839318,7,8,0,0,0,0,0,1,2,3,1,No,0,0.68,0.49,0,No,No,Yes,Yes,No,No
1690540,36,NA,0,0,0,0,0,0,0,0,1,No,0,-99,-99,0,Yes,No,No,Yes,No,No
1812840,0,NA,0,55,55,55,0,0,0,0,1,No,0,-99,-99,0,Yes,No,No,Yes,No,Yes
1491400,9,8,0,0,0,0,0,0,0,0,0,No,0,0.74,0.73,0,No,No,No,Yes,No,No
1879541,5,8,0,0,0,0,0,0,0,0,0,No,0,0.83,0.86,0,No,No,No,Yes,No,No
1124305,11,2,0,6,12,18,4,19,25,30,0,No,0,0.31,0.34,0,Yes,No,No,Yes,No,Yes
1233657,25,8,0,0,0,0,2,20,53,88,13,No,0,0.99,0.9,0,No,No,No,Yes,No,No
3147869,0,8,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,No
2157269,2,12,0,0,0,0,0,0,0,0,0,No,0,0.73,0.76,0,No,No,No,Yes,No,No
2939333,103,2,0,0,0,0,0,1,1,5,1,No,0,0.89,0.95,0,No,No,No,Yes,No,No
3012281,0,8,0,1,1,1,0,0,0,0,6,No,0,0.06,0.13,0,No,No,No,No,No,No
1626349,22,8,0,0,0,0,1,3,11,23,4,No,0,0.82,0.91,0,No,No,No,Yes,No,No
1247914,1481,12,0,0,0,0,0,0,0,3,2,No,0,0,0,0,No,No,No,Yes,No,No
1690939,6,8,0,0,0,0,0,0,0,0,0,No,0,0.94,0.97,0,No,No,No,Yes,No,No
3074164,9,2,0,0,0,0,0,0,0,1,0,No,0,0.81,0.75,0,No,No,Yes,Yes,No,No
3245917,11,4,0,0,0,0,0,0,0,0,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
1559575,6,8,0,14,28,42,7,19,27,41,0,No,0,-99,1,0,No,No,No,Yes,No,No
1571751,26,9,0,0,0,0,2,2,4,4,0,No,0,0.86,0.84,0,No,No,No,Yes,No,No
1501393,11,8,0,0,0,0,9,10,13,25,7,No,0,1,0.97,0,Yes,No,No,Yes,No,No
2942612,3,2,0,0,0,0,0,0,0,0,0,No,0,0.82,0.81,0,No,No,No,Yes,No,No
2928959,10,8,0,0,0,0,0,0,0,0,0,No,0,0.79,0.79,0,No,No,No,Yes,No,No
1511052,0,12,0,0,0,0,0,0,0,0,0,No,0,0.78,0.78,0,No,No,No,Yes,No,No
1973713,8,2,0,0,0,0,0,0,0,0,0,No,0,0.99,0.99,0,No,No,No,Yes,No,No
1501704,2,2,0,14,14,14,9,17,24,24,0,No,4,0.24,0.28,0,Yes,No,No,Yes,No,Yes
1525144,226,8,262,444,1044,1566,189,618,1316,2097,134,No,0,0.71,0.66,0,No,No,No,Yes,No,No
2806664,7,8,0,0,0,0,0,0,0,0,1,No,0,0.7,0.73,0,No,No,No,Yes,No,No
1398986,6,8,0,9,19,29,4,9,16,26,1,No,0,0.97,0.93,0,No,No,No,Yes,No,No
1717702,5033,8,0,0,0,0,0,5,5,5,1,No,0,-99,-99,0,No,No,No,Yes,No,No
1251077,26,12,0,25,32,39,0,6,6,6,2,No,0,0.66,0.55,0,No,No,No,Yes,No,No
3215031,26,8,0,0,0,0,0,0,0,0,2,No,0,0.96,0.89,0,No,No,Yes,Yes,No,No
1704004,72,8,2,0,0,0,4,22,44,72,1,No,0,0.99,0.95,0,No,No,No,Yes,No,No
1853041,10,2,0,0,6,12,2,6,20,28,1,No,0,0.85,0.76,0,No,No,No,Yes,No,Yes
1864628,226,12,0,0,0,0,0,0,0,2,0,No,0,0.38,0.47,0,No,No,No,No,No,No
3189830,3,12,0,0,0,0,0,0,0,1,1,No,0,0.57,0.68,0,Yes,No,No,Yes,No,No
2182350,2,4,0,0,0,0,1,1,1,1,0,No,0,0.93,0.85,0,No,No,No,Yes,No,No
3188369,4,2,0,4,4,4,0,0,0,0,0,No,0,0.9,0.9,0,Yes,No,No,Yes,No,No
3102932,20,12,0,0,0,0,0,0,0,0,1,No,0,0.48,0.48,0,Yes,No,No,Yes,No,No
1211468,12,4,0,17,34,68,7,22,39,71,0,No,0,0.99,0.98,0,No,No,No,Yes,No,Yes
1718595,20,6,0,85,115,155,14,41,89,124,17,No,0,0.68,0.69,0,No,No,No,Yes,No,Yes
1668585,234,8,0,0,0,0,0,0,0,0,0,No,0,0.96,0.96,0,No,No,No,Yes,No,No
3276685,104,8,0,0,0,0,0,0,4,4,1,No,0,0.77,0.86,0,Yes,No,No,Yes,No,No
1525600,1,12,0,0,0,0,0,0,2,2,0,No,0,0.63,0.72,0,No,No,No,Yes,No,No
2207177,2,8,0,13,13,13,0,7,13,18,13,No,0,-99,-99,0,No,No,No,Yes,No,Yes
2225010,128,8,0,0,0,0,0,0,0,0,0,No,0,0.73,0.79,0,No,No,No,Yes,No,No
3192560,4,8,0,0,0,0,0,0,0,4,1,No,0,0.98,0.99,0,No,No,No,Yes,No,No
2230070,13,9,0,0,0,0,0,2,6,9,1,No,0,0.92,0.96,0,No,No,No,Yes,No,No
2043891,0,4,0,4,4,4,0,0,0,0,0,No,0,0.68,0.66,0,Yes,No,Yes,No,No,No
1286155,15,8,0,0,0,10,3,11,24,29,1,No,0,0.99,0.98,0,No,No,No,Yes,No,No
1502155,15,2,0,0,0,0,0,1,3,4,0,No,0,0.83,0.86,0,No,No,No,Yes,No,No
1479655,5,8,0,3,5,7,1,3,5,8,2,No,0,0.97,0.98,0,No,No,No,Yes,No,No
1563051,46,2,1,0,0,0,5,12,16,19,2,No,0,0.81,0.83,0,No,No,No,Yes,No,No
2095124,0,2,0,35,45,45,0,0,0,0,0,No,0,0,0,0,No,No,No,Yes,No,Yes
2214814,50,8,0,0,0,0,0,0,0,0,0,No,0,0.98,0.99,0,No,No,Yes,Yes,No,No
2909895,-3,8,0,66,70,91,7,28,66,91,13,No,0,0.19,0.49,3,No,No,No,Yes,No,Yes
1494274,1,2,0,0,1,2,1,2,2,3,0,No,0,0.99,0.99,0,No,No,No,Yes,No,Yes
1443704,42,8,0,0,36,72,7,24,43,63,4,No,0,0.51,0.51,0,No,No,Yes,Yes,No,No
1627339,0,8,0,4,5,7,3,5,7,9,0,No,0,0.42,0.36,0,No,No,No,Yes,No,No
1719426,13,2,0,12,32,52,5,17,39,45,3,No,0,0.93,0.93,0,No,No,No,Yes,No,Yes
1575308,7,3,0,1,1,1,0,0,0,0,0,No,0,0.99,0.98,0,No,No,Yes,Yes,No,No
2229511,51,8,1,58,90,106,4,31,59,139,17,No,0,0.93,0.96,0,No,No,No,Yes,No,No
2888756,29,2,0,0,0,0,0,0,5,8,1,No,0,0.56,0.68,0,Yes,No,No,Yes,No,No
1156580,104,8,0,710,1229,1744,161,532,1037,1516,180,No,55,0.64,0.77,2,No,No,Yes,Yes,No,Yes
1970471,6,9,0,1,3,5,1,2,4,6,0,No,0,0.86,0.84,0,No,No,Yes,Yes,No,No
1586101,4,8,0,0,2,2,1,1,3,6,0,No,0,0.98,0.99,0,No,No,No,Yes,No,No
2120420,16,9,0,0,6,18,2,11,20,29,0,No,0,0.99,0.98,0,No,No,No,Yes,No,No
2117288,0,2,0,15,21,24,0,0,0,0,0,No,0,0.8,0.77,0,No,No,No,Yes,No,Yes
3089690,3,12,0,0,0,0,0,0,0,0,0,No,0,0.73,0.79,0,No,No,No,Yes,No,No
2894843,13,12,0,0,0,0,0,0,0,0,1,No,0,0.48,0.48,0,Yes,No,No,Yes,No,No
1531490,25,8,0,0,0,0,1,4,12,23,0,No,0,0.66,0.69,0,No,No,Yes,Yes,No,No
1388487,51,12,0,0,0,0,0,0,0,0,0,No,0,0.71,0.71,0,Yes,No,No,No,No,No
3073863,25,8,16,32,80,144,14,55,92,157,5,No,0,0.98,0.97,0,No,No,No,Yes,No,No
2100766,0,2,0,18,18,18,0,0,0,0,1,No,0,0.88,0.91,0,Yes,No,No,Yes,No,Yes
2868519,4,8,0,0,0,0,0,0,0,1,0,No,0,0.82,0.81,0,No,No,No,Yes,No,No
1851749,2,NA,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
1194489,271,NA,0,0,65,183,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,No
1547311,25,8,0,0,0,0,0,0,0,0,0,No,0,0.17,0.33,0,No,No,No,Yes,No,No
1344608,2,8,0,0,0,0,0,0,1,1,0,No,0,0.52,0.46,0,No,No,No,Yes,No,No
2881371,0,9,0,9,9,9,0,1,2,4,1,No,0,0.85,0.82,0,No,No,No,Yes,No,Yes
2257932,327,16,109,250,500,750,63,242,545,858,69,No,0,0.6,0.58,0,No,No,No,Yes,No,No
3260478,2,NA,0,0,0,0,0,0,1,2,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
1908818,272,8,292,2000,3344,4576,539,1565,3042,4577,892,No,128,0.71,0.7,29,No,No,No,Yes,No,Yes
2914195,112,2,30,75,150,225,47,125,196,270,39,No,0,0.9,0.95,0,No,No,No,Yes,No,No
1718780,2,2,1,0,2,4,0,2,5,5,3,No,0,0.99,0.99,0,No,No,No,Yes,No,No
1290677,226,8,0,400,400,800,18,215,603,725,80,No,0,0.64,0.55,0,No,No,No,Yes,No,No
1266730,30,9,0,0,0,0,0,0,0,0,0,No,0,0.85,0.83,0,No,No,No,Yes,No,No
2817737,702,12,0,0,0,0,0,5,7,13,1,No,0,0.92,0.9,0,No,No,Yes,Yes,No,No
2858683,2,8,0,10,15,20,3,6,7,12,1,No,0,0.95,0.96,0,No,No,No,Yes,No,No
1358378,0,2,0,2,2,2,0,0,0,0,0,No,0,0,0.07,0,Yes,No,No,Yes,No,No
2270309,12,8,0,0,0,0,1,3,5,7,1,No,0,0.97,0.96,0,No,No,No,Yes,No,No
3208474,6,9,0,0,0,0,0,0,0,0,0,No,0,0.99,0.99,0,No,No,No,Yes,No,No
1446943,0,2,0,5,5,5,0,0,0,0,0,No,0,0,0,0,Yes,No,Yes,Yes,No,Yes
2914542,98,4,0,0,0,20,7,23,49,68,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
1318800,154,NA,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,No
1262371,10,8,0,0,0,0,0,0,0,0,0,No,0,0.78,0.82,0,No,No,No,Yes,No,No
1527727,0,12,0,0,0,0,0,0,0,0,1,No,0,0,0.01,0,No,No,No,Yes,No,No
1307820,131,2,0,0,0,0,2,5,5,8,0,No,0,0.5,0.29,0,No,No,No,Yes,No,No
2156628,4,9,0,0,0,0,0,0,0,0,2,No,0,0.7,0.66,0,No,No,No,Yes,No,No
2946367,344,12,39,60,240,440,61,162,332,520,113,No,0,0.99,0.99,0,No,No,No,Yes,No,No
1244403,1292,8,6,0,0,0,15,50,94,160,44,No,0,-99,1,0,No,No,No,Yes,No,No
2990801,25,12,1,744,1228,1780,181,571,1099,1580,10,No,28,0.57,0.68,1,No,No,No,Yes,No,Yes
1959133,0,2,0,8,13,15,1,1,1,1,0,No,0,0.68,0.66,0,Yes,No,No,Yes,No,Yes
3030793,2,9,0,0,0,0,0,0,0,0,0,No,0,0.99,0.99,0,No,No,No,Yes,No,No
3202300,55,2,0,0,0,0,1,7,10,12,0,No,0,0.94,0.97,0,No,No,No,Yes,No,No
1479118,4,9,0,0,0,0,0,0,2,2,0,No,0,0.86,0.84,0,No,No,No,Yes,No,No
2917856,2,12,0,0,0,0,0,0,0,0,0,No,0,0.73,0.79,0,No,No,No,Yes,No,No
1480215,13,12,0,0,0,0,0,0,0,0,0,No,0,0.78,0.78,0,No,No,No,Yes,No,No
2096976,26,9,0,0,0,0,0,1,1,1,1,No,0,0.54,0.47,0,Yes,No,No,Yes,No,No
2993499,0,8,0,5,8,11,0,4,4,4,0,No,0,0.37,0.34,0,No,No,Yes,Yes,No,No
1242286,257,8,54,290,370,450,48,95,169,385,121,No,0,1,0.92,0,No,No,No,Yes,No,No
3160022,2,4,0,0,0,0,0,0,0,1,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
1715669,3,2,0,0,0,0,0,0,0,0,0,No,0,0.42,0.36,0,Yes,No,Yes,Yes,No,No
1647745,0,8,0,25,25,25,5,12,19,24,0,No,0,0.95,0.97,0,No,No,No,Yes,No,Yes
1803828,5,52,0,0,0,0,0,1,1,1,1,No,0,0,0,0,Yes,No,Yes,Yes,No,No
1633901,560,8,0,0,0,0,13,36,51,108,16,No,0,1,0.99,0,No,No,No,Yes,No,No
1960655,6,2,0,12,24,30,8,15,26,40,3,No,0,0.97,0.98,0,No,No,No,Yes,No,No
2057366,4,8,0,0,0,0,0,0,0,0,0,No,0,0.79,0.66,0,Yes,No,No,Yes,No,No
1886471,37,8,0,100,100,100,9,28,62,95,15,No,0,0.92,0.93,0,No,No,No,Yes,No,No
2986136,43,8,0,34,78,126,9,67,133,204,0,No,0,0.7,0.73,0,No,No,No,Yes,No,No
3103810,5,4,0,0,0,0,0,0,0,0,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
1687667,2,8,0,0,0,0,0,0,0,0,1,No,0,0.96,0.97,0,No,No,No,Yes,No,No
1336341,3,2,0,0,0,0,0,0,1,1,0,No,0,0.91,0.82,0,No,No,No,Yes,No,No
1364606,51,9,0,0,0,0,0,0,6,8,0,No,0,0.86,0.84,0,No,No,No,Yes,No,No
3098929,0,4,0,183,194,194,0,0,0,0,2,No,0,0.22,0.15,0,Yes,No,No,Yes,No,No
2075501,501,8,0,0,0,0,0,0,0,0,0,No,0,1,0.91,0,No,No,No,Yes,No,No
1873743,9,2,0,0,0,0,1,1,6,8,0,No,0,0.91,0.95,0,No,No,No,Yes,No,No
2914606,380,8,0,0,0,0,11,121,149,303,10,No,0,0.98,0.91,0,No,No,No,Yes,No,No
3022299,9,12,0,0,0,0,0,0,0,0,0,No,0,1,1,0,No,No,No,Yes,No,No
1673277,6,4,0,0,0,0,0,0,4,4,0,No,0,0.73,0.78,0,Yes,No,No,Yes,No,No
3219922,0,16,0,13,13,17,1,5,9,13,0,No,0,0.31,0.4,0,No,No,No,Yes,No,Yes
1692630,2,12,0,0,0,0,0,0,0,0,0,No,0,0.63,0.72,0,No,No,No,Yes,No,No
2272162,76,NA,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
2285901,404,9,0,0,0,0,1,1,2,3,2,No,0,0.85,0.82,0,No,No,No,Yes,No,No
1238858,-3,16,0,19,19,19,0,12,16,18,8,No,0,0.44,0.46,3,No,No,No,Yes,No,Yes
1835923,5,8,8,0,0,3,3,4,10,17,0,No,0,0.85,0.78,0,No,No,No,Yes,No,No
1547139,4,4,0,0,0,0,2,5,7,7,0,No,0,0.73,0.78,0,Yes,No,No,Yes,No,Yes
2041020,3,2,0,9,9,9,3,4,9,13,0,No,0,-99,0,0,No,No,No,Yes,No,Yes
1972762,83,12,10,75,75,75,10,24,49,80,17,No,0,0.98,0.95,0,No,No,No,Yes,No,No
1609044,6,8,0,0,0,1,1,1,3,4,2,No,0,0.95,0.96,0,No,No,No,Yes,No,No
1901682,0,8,0,447,447,447,0,0,3,3,16,No,0,0.86,0.9,0,Yes,No,No,Yes,No,No
1168836,2,4,0,0,0,0,0,0,0,0,0,No,0,0.89,0.9,0,Yes,No,No,Yes,No,No
2046191,3,12,0,0,0,0,0,0,0,0,0,No,0,0.74,0.74,0,No,No,Yes,Yes,No,No
1773293,33,2,0,0,30,60,8,57,91,120,9,No,0,0.99,0.94,0,No,No,No,Yes,No,No
1916567,9,8,0,0,0,0,1,1,1,2,0,No,0,0.97,0.94,0,No,No,No,Yes,No,No
2129655,346,8,148,318,618,978,147,466,906,1408,459,No,0,0.95,0.95,4,No,No,No,Yes,No,No
1966148,4,8,0,5,10,20,1,8,15,15,0,No,0,0.98,0.96,0,No,No,No,Yes,No,No
3030147,697,8,440,420,840,1260,125,465,867,1358,164,No,0,0.12,0.12,0,No,No,No,Yes,No,No
2847610,40,NA,0,0,0,0,0,0,0,1,1,No,0,-99,-99,0,Yes,No,No,Yes,No,No
2953543,3,8,0,1,3,5,1,3,5,9,0,No,0,0.9,0.93,0,No,No,No,Yes,No,No
1392268,4,2,0,1,1,1,0,0,0,0,1,No,0,0.89,0.94,0,Yes,No,No,Yes,No,No
2880167,39,0,5,18,48,72,12,28,67,98,12,No,0,0,0,0,No,No,No,No,No,No
2870937,81,52,0,0,0,0,2,13,27,36,0,No,0,0.99,0.98,0,Yes,No,No,Yes,No,No
1503322,0,4,0,11,11,11,0,0,0,0,0,No,0,0.24,0.14,0,Yes,No,No,Yes,No,No
1489546,-2,NA,0,12,12,12,0,0,1,1,0,No,0,-99,-99,2,No,No,No,Yes,No,Yes
1632943,15,2,0,0,0,0,0,0,0,0,0,No,0,0.17,0.33,0,Yes,No,No,Yes,No,No
3188985,9,8,0,0,0,0,0,0,1,1,1,No,0,0.97,0.97,0,No,No,No,Yes,No,No
1722642,1569,12,0,0,0,0,0,0,0,0,2,No,0,0.57,0.69,0,No,No,No,Yes,No,No
1123248,10,8,0,0,0,0,0,0,0,0,0,No,0,0.89,0.88,0,No,No,Yes,Yes,No,No
2889867,0,8,0,0,0,0,0,0,0,0,1,No,0,0.97,0.98,0,No,No,No,Yes,No,No
2066967,120,9,0,0,0,0,0,0,1,1,0,No,0,0.86,0.84,0,No,No,No,Yes,No,No
1494416,215,12,0,0,0,0,0,0,2,2,2,No,0,0.93,0.89,0,No,No,No,No,No,No
1736604,11,8,10,23,51,79,8,18,39,39,0,No,0,0.91,0.86,0,No,No,No,Yes,No,No
1595205,207,NA,48,0,0,0,49,172,388,728,120,No,0,-99,-99,0,No,No,No,No,No,No
2279105,2324,8,1278,2088,4662,6147,824,2916,6634,10757,602,No,0,0.61,0.59,0,No,No,Yes,Yes,No,No
2140827,77,4,0,0,0,0,2,8,40,45,0,No,0,0.73,0.78,0,Yes,No,No,Yes,No,No
2856836,6,9,11,7,7,14,0,7,13,22,0,No,0,0.85,0.82,0,No,No,No,Yes,No,No
1220408,4,2,0,98,137,189,21,48,93,128,30,No,0,0.96,0.92,0,No,No,No,Yes,No,Yes
1308243,13,9,0,0,0,0,0,0,0,0,0,No,0,0.85,0.83,0,No,No,No,Yes,No,No
2908207,12,12,0,0,0,0,0,2,3,3,0,No,0,0.77,0.73,0,No,No,No,Yes,No,No
1937825,5,12,0,0,0,0,0,0,0,0,0,No,0,0.78,0.78,0,No,No,No,Yes,No,No
2199340,12,8,0,0,0,0,0,0,3,3,0,No,0,0.99,0.92,0,No,No,No,Yes,No,No
1439512,39,8,8,48,104,152,22,64,134,193,13,No,0,0.66,0.69,0,No,No,No,Yes,No,No
1856090,20,4,20,25,25,25,0,7,8,13,7,No,0,0.73,0.78,0,No,No,No,Yes,No,No
1392796,15,12,0,0,0,0,0,0,0,0,0,No,0,0.74,0.74,0,No,No,No,Yes,No,Yes
2309751,5,2,0,0,24,24,2,4,6,15,0,No,0,0.99,0.98,0,No,No,No,Yes,No,Yes
1783870,5,2,0,0,0,0,6,12,16,16,0,No,0,0.99,0.99,0,Yes,No,No,Yes,No,Yes
3047682,11,12,0,20,20,20,0,0,0,0,0,No,0,0.27,0.26,0,Yes,No,No,No,No,No
1383031,1,8,0,1,1,2,1,1,1,1,1,No,0,0.85,0.56,0,No,No,Yes,Yes,No,No
2982693,3,4,1,2,3,5,2,4,6,7,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
1127534,8,8,0,0,0,0,0,0,0,0,1,No,0,0.46,0.35,0,No,No,No,Yes,No,No
1377198,3,12,0,2,5,8,1,2,4,4,0,No,0,0.78,0.78,0,Yes,No,No,Yes,No,No
1121056,1925,8,424,3840,7290,10740,1159,3700,7567,12098,1004,No,0,0.94,0.96,0,No,No,No,Yes,No,No
2182055,0,2,0,25,25,25,0,0,0,0,1,No,0,0.74,0.4,0,Yes,No,No,Yes,No,No
1749831,9,2,0,0,0,0,0,0,0,0,0,No,0,0.51,0.47,0,No,No,Yes,Yes,No,No
1342373,10,8,0,0,0,0,0,0,0,0,0,No,0,0.7,0.75,0,No,No,Yes,Yes,No,No
1284342,96,2,0,0,37,74,9,104,162,189,0,No,0,0.96,0.81,0,No,No,No,Yes,No,No
1996568,0,2,0,3,4,6,0,0,0,0,0,No,0,0.78,0.78,0,No,No,No,Yes,No,Yes
1829663,18,NA,0,0,0,0,0,2,6,9,1,No,0,-99,-99,0,Yes,No,No,Yes,No,No
1893680,104,8,0,0,0,0,0,1,1,1,1,No,0,-99,0.42,0,No,No,No,Yes,No,No
3113261,0,4,0,4,4,6,12,16,19,20,1,No,0,0.96,0.89,0,No,No,No,Yes,No,Yes
1511597,4,3,0,25,25,25,9,20,30,42,0,No,0,0.54,0.7,0,Yes,No,No,Yes,No,Yes
2257820,198,NA,0,0,0,0,5,10,18,27,5,No,0,-99,-99,0,Yes,No,No,Yes,No,No
1332750,3,9,0,2,2,2,0,0,0,0,0,No,0,0.69,0.68,0,Yes,No,No,Yes,No,No
1246457,8,52,0,0,0,0,0,0,0,0,0,No,0,0.97,0.95,0,Yes,No,Yes,No,No,No
2051588,6,8,0,6,18,24,2,8,18,27,2,No,0,0.99,0.99,0,No,No,No,Yes,No,No
1664429,7,8,0,0,20,20,1,5,5,7,1,No,0,0.94,0.97,0,No,No,No,Yes,No,No
1737659,14,8,0,0,0,0,0,0,2,6,0,No,0,0.83,0.85,0,No,No,No,Yes,No,No
2282304,191,4,0,0,0,0,1,1,6,7,0,No,0,0.73,0.78,0,No,No,Yes,Yes,No,No
1701732,7,8,0,3,7,15,5,19,31,38,0,No,0,0.73,0.73,0,No,No,No,Yes,No,No
1408551,5,8,0,40,60,60,8,27,44,66,2,No,0,0.62,0.62,0,No,No,Yes,Yes,No,Yes
